Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023
"85","'304","Greenland","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85","'304","Greenland","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85","'304","Greenland","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","26943.120000","26943.110000","26943.110000","26943.110000","26943.110000","26943.110000","26943.110000","26943.110000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.100000","26943.160000","26943.100000","26943.100000","26943.100000","26943.100000",
"85","'304","Greenland","6978","Sparsely natural vegetated areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85","'304","Greenland","6979","Terrestrial barren land","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2180.460000","2170.940000","2169.170000","2168.160000","2165.290000",,,,
"85","'304","Greenland","6979","Terrestrial barren land","5007","Area from MODIS","1000 ha",,,,,,,,,,"15979.590000","15961.810000","15426.670000","14395.080000","14990.970000","14565.630000","14624.310000","14477.110000","13796.590000","13929.210000","14297.640000","14567.560000","14597.020000","14807.390000","14374.430000","14320.910000","14093.610000","13431.770000","13822.040000","14518.310000","14922.360000","14933.210000","11445.310000"
"85","'304","Greenland","6979","Terrestrial barren land","5008","Area from CCI_LC","1000 ha","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000","690.010000",
"85","'304","Greenland","6979","Terrestrial barren land","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7069.230000","7388.980000",,
"85","'304","Greenland","6980","Permanent snow and glaciers","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"152126.710000","152200.580000","152262.480000","152339.340000","152378.860000",,,,
"85","'304","Greenland","6980","Permanent snow and glaciers","5007","Area from MODIS","1000 ha",,,,,,,,,,"185824.700000","184908.300000","185240.000000","186320.500000","186004.300000","186775.700000","186669.900000","186371.400000","187075.000000","186775.500000","186448.200000","185843.400000","186157.800000","185874.100000","186302.500000","185879.400000","186828.100000","188037.200000","187117.700000","186465.600000","185929.400000","186235.800000","138069.000000"
"85","'304","Greenland","6980","Permanent snow and glaciers","5008","Area from CCI_LC","1000 ha","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000","176238.600000",
"85","'304","Greenland","6980","Permanent snow and glaciers","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171007.230000","171955.630000",,
"85","'304","Greenland","6981","Inland water bodies","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"1476.280000","1515.110000","1520.640000","1524.600000","1536.540000",,,,
"85","'304","Greenland","6981","Inland water bodies","5007","Area from MODIS","1000 ha",,,,,,,,,,"5124.810000","6072.090000","6271.540000","6399.290000","6295.880000","6243.280000","6023.560000","6187.350000","6108.340000","5959.460000","5725.190000","5899.580000","5941.020000","6233.110000","6399.060000","6717.520000","6431.870000","6461.090000","6477.810000","6245.130000","6286.550000","6154.560000","4505.120000"
"85","'304","Greenland","6981","Inland water bodies","5008","Area from CCI_LC","1000 ha","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.350000","6357.360000","6357.350000","6357.350000","6357.350000","6357.350000",
"85","'304","Greenland","6981","Inland water bodies","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4575.660000","3802.570000",,
"85","'304","Greenland","6982","Coastal water bodies and intertidal areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"1607.910000","1607.910000","1607.910000","1607.900000","1607.910000",,,,
"85","'304","Greenland","6982","Coastal water bodies and intertidal areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"85","'304","Greenland","6982","Coastal water bodies and intertidal areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6970","Artificial surfaces (including urban and associated areas)","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"2.370000","2.390000","2.390000","2.400000","2.410000",,,,
"86","'308","Grenada","6970","Artificial surfaces (including urban and associated areas)","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.810000","0.830000","0.830000","0.860000","0.860000","0.860000","0.860000","0.860000","0.880000","0.880000","0.860000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000","0.880000"
"86","'308","Grenada","6970","Artificial surfaces (including urban and associated areas)","5008","Area from CCI_LC","1000 ha","0.370000","0.370000","0.370000","0.390000","0.420000","0.430000","0.460000","0.520000","0.600000","0.600000","0.600000","0.600000","0.600000","0.600000","0.610000","0.640000","0.650000","0.670000","0.670000","0.680000","0.680000","0.690000","0.700000","0.700000","0.700000","0.700000","0.700000","0.700000","0.700000","0.700000","0.720000",
"86","'308","Grenada","6970","Artificial surfaces (including urban and associated areas)","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.840000","1.210000",,
"86","'308","Grenada","6971","Herbaceous crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.190000","0.190000","0.190000","0.190000","0.190000",,,,
"86","'308","Grenada","6971","Herbaceous crops","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.480000","0.320000","0.380000","0.280000","0.340000","0.300000","0.320000","0.360000","0.340000","0.430000","0.280000","0.190000","0.190000","0.340000","0.320000","0.320000","0.340000","0.340000","0.380000","0.410000","0.380000","0.360000","0.380000"
"86","'308","Grenada","6971","Herbaceous crops","5008","Area from CCI_LC","1000 ha","0.090000","0.090000","0.090000","0.050000","0.050000","0.050000","0.050000","0.040000","0.040000","0.070000","0.070000","0.080000","0.080000","0.100000","0.100000","0.100000","0.100000","0.130000","0.130000","0.130000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000","0.170000",
"86","'308","Grenada","6971","Herbaceous crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","0.020000",,
"86","'308","Grenada","6972","Woody crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6972","Woody crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6972","Woody crops","5008","Area from CCI_LC","1000 ha","0.400000","0.400000","0.400000","0.430000","0.430000","0.430000","0.420000","0.410000","0.380000","0.350000","0.350000","0.340000","0.340000","0.310000","0.310000","0.310000","0.310000","0.270000","0.270000","0.270000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000","0.230000",
"86","'308","Grenada","6972","Woody crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6973","Multiple or layered crops","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6973","Multiple or layered crops","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6973","Multiple or layered crops","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6983","Grassland","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.080000","0.080000","0.080000","0.080000","0.080000",,,,
"86","'308","Grenada","6983","Grassland","5007","Area from MODIS","1000 ha",,,,,,,,,,"3.460000","2.120000","2.720000","4.510000","5.770000","7.650000","6.930000","6.910000","6.410000","5.940000","4.300000","3.250000","3.230000","3.870000","3.060000","3.270000","2.910000","3.740000","4.110000","3.890000","3.360000","3.190000","3.140000"
"86","'308","Grenada","6983","Grassland","5008","Area from CCI_LC","1000 ha","2.570000","2.570000","2.570000","2.570000","2.560000","2.560000","2.560000","2.530000","2.520000","2.520000","2.520000","2.520000","2.520000","2.520000","2.520000","2.510000","2.510000","2.510000","2.510000","2.510000","2.510000","2.510000","2.500000","2.500000","2.500000","2.500000","2.500000","2.500000","2.500000","2.500000","2.500000",
"86","'308","Grenada","6983","Grassland","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.910000","0.690000",,
"86","'308","Grenada","6974","Tree-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"26.950000","26.930000","26.920000","26.900000","26.890000",,,,
"86","'308","Grenada","6974","Tree-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"25.560000","29.210000","28.720000","27.010000","25.570000","23.840000","24.610000","24.460000","25.000000","25.380000","27.130000","27.930000","28.080000","27.370000","28.200000","28.140000","28.480000","27.540000","27.260000","27.280000","27.650000","27.880000","28.100000"
"86","'308","Grenada","6974","Tree-covered areas","5008","Area from CCI_LC","1000 ha","30.330000","30.330000","30.330000","30.330000","30.320000","30.310000","30.290000","30.280000","30.240000","30.240000","30.240000","30.240000","30.240000","30.240000","30.230000","30.210000","30.200000","30.200000","30.200000","30.190000","30.200000","30.190000","30.190000","30.190000","30.190000","30.190000","30.190000","30.190000","30.190000","30.190000","30.170000",
"86","'308","Grenada","6974","Tree-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.770000","28.770000",,
"86","'308","Grenada","6975","Mangroves","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6975","Mangroves","5007","Area from MODIS","1000 ha",,,,,,,,,,"4.700000","3.250000","3.010000","3.120000","3.250000","3.190000","3.100000","3.250000","3.230000","3.160000","3.400000","3.640000","3.510000","3.400000","3.140000","2.840000","2.910000","2.910000","2.820000","2.990000","3.270000","3.290000","3.120000"
"86","'308","Grenada","6975","Mangroves","5008","Area from CCI_LC","1000 ha","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000","0.210000",
"86","'308","Grenada","6975","Mangroves","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.160000","0.090000",,
"86","'308","Grenada","6976","Shrub-covered areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.260000","0.260000","0.260000","0.260000","0.260000",,,,
"86","'308","Grenada","6976","Shrub-covered areas","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000"
"86","'308","Grenada","6976","Shrub-covered areas","5008","Area from CCI_LC","1000 ha","0.150000","0.150000","0.150000","0.150000","0.150000","0.150000","0.150000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000","0.140000",
"86","'308","Grenada","6976","Shrub-covered areas","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.010000","0.000000",,
"86","'308","Grenada","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,"0.160000","0.190000","0.210000","0.210000","0.200000",,,,
"86","'308","Grenada","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5007","Area from MODIS","1000 ha",,,,,,,,,,"0.560000","0.430000","0.560000","0.510000","0.510000","0.450000","0.470000","0.450000","0.410000","0.490000","0.320000","0.360000","0.410000","0.450000","0.660000","0.830000","0.770000","0.920000","0.830000","0.790000","0.710000","0.660000","0.660000"
"86","'308","Grenada","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5008","Area from CCI_LC","1000 ha","0.060000","0.060000","0.060000","0.060000","0.060000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000","0.050000",
"86","'308","Grenada","6977","Shrubs and/or herbaceous vegetation, aquatic or regularly flooded","5013","Area from WorldCover","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.040000","0.030000",,
"86","'308","Grenada","6978","Sparsely natural vegetated areas","5006","Area from CGLS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6978","Sparsely natural vegetated areas","5007","Area from MODIS","1000 ha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"86","'308","Grenada","6978","Sparsely natural vegetated areas","5008","Area from CCI_LC","1000 ha","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000","0.000000",
